LocalCode:42;Name;state;city;zip_code;latitude;longitude;OfficeAddress;id;FoundingDate;closedDate;acquiredDate;object_id;BusinessField;NumContributors;NumPartners
19;Mimosa Systems;CA;Santa Clara;95054;37.379684;-121.97514;;c:10512;29.08.2003;;01.10.2018;c:10512;software;5;8
18;Surphace;NY;New York;10003;37.809782;-122.417306;;c:105;01.06.2005;;17.10.2018;c:105;web;5.5;15
964;Cloudmeter;CA;Mountain View;94041;37.388869;-122.072353;Mountain View CA 94041;c:60436;01.04.2007;;05.03.2017;c:60436;enterprise;1;7
929;Zecter;CA;Burlingame;94010;37.384756;-122.087712;;c:5779;01.06.2007;;18.01.2017;c:5779;network_hosting;1.6667;9
602;Dimdim;MA;Lowell;1851;42.6161515;-71.3258687;;c:3413;01.01.2006;;16.10.2015;c:3413;web;2;10
966;TeleFlip;CA;Santa Monica;90405;34.01695;-118.451933;;c:6049;01.01.2004;19.04.2015;;c:6049;mobile;1;5
944;MessageGate;WA;Bellevue;98004;47.614422;-122.192337;Bellevue WA 98004;c:58998;01.01.2001;22.03.2017;;c:58998;software;5;3
682;Cloverleaf Communications;NY;Woodbury;11797;40.825655;-73.467622;Woodbury NY 11797;c:39283;01.01.2001;;18.06.2019;c:39283;public_relations;3;2
95;SkyPilot Networks;CA;Santa Clara;95054;37.381876;-121.95993;;c:13681;01.01.2000;;06.03.2016;c:13681;mobile;4;6
360;Zencoder;CA;San Francisco;94103;37.779281;-122.419236;San Francisco CA 94103;c:21762;01.01.2007;;27.02.2018;c:21762;software;8.5;7
694;Storm Exchange;NY;New York;10010;40.730646;-73.986614;New York NY 10010;c:39801;01.04.2006;04.08.2019;;c:39801;enterprise;1;2
104;The Huffington Post;NY;New York;10003;40.729839;-73.991781;New York NY 10003;c:1388;09.05.2005;;18.06.2018;c:1388;news;2.5;31
40;Exaprotect;CA;Mountain View;94043;37.419347;-122.089639;;c:11307;01.01.2004;;08.01.2016;c:11307;security;6;5
659;Akorri Networks;MA;Littleton;1460;42.537592;-71.51201;Littleton MA 1460;c:37929;01.01.2005;;25.01.2016;c:37929;software;3;5
824;Giiv;CA;Los Angeles;90032;34.054935;-118.244476;Los Angeles CA 90032;c:47115;01.01.2009;23.08.2017;;c:47115;messaging;2.5;1
49;MyShape;CA;Glendale;91203;34.141876;-118.132377;;c:11817;01.09.2003;04.12.2016;;c:11817;ecommerce;1;3
1088;BlackLocus;TX;Austin;78701;30.2702703;-97.742204;;c:81476;01.01.2010;;12.12.2018;c:81476;analytics;2;5
156;FeedBurner;IL;Chicago;60610;41.889474;-87.628912;;c:155;01.02.2004;;29.10.2017;c:155;web;4;16
1152;DailyBurn;NY;New York;10011;40.73901;-73.997259;New York NY 10011;c:9822;01.10.2007;;16.12.2018;c:9822;web;2.5;6
1134;CastTV;CA;San Francisco;94107;37.780716;-122.393913;;c:93;01.01.2006;;20.04.2018;c:93;games_video;2;4
650;Venmo;NY;New York;10001;40.750519;-73.993494;New York NY 10001;c:37635;04.04.2009;;22.04.2015;c:37635;mobile;6;8
199;WeShow;NY;New York;10017;40.752516;-73.973072;;c:1627;01.06.2007;01.11.2015;;c:1627;games_video;2;2
151;SenSage;CA;San Francisco;;37.785655;-122.398393;;c:15294;18.08.2004;;05.08.2016;c:15294;security;3.8;6
474;Luminus Devices;MA;Billerica;1821;42.528635;-71.278022;;c:27163;01.01.2002;;19.10.2018;c:27163;other;4.3333;3
585;Tapioca Mobile;CA;San Diego;92121;32.88945;-117.166929;;c:3267;01.01.2008;07.12.2017;;c:3267;mobile;1;5
1067;BestVendor;NY;New York;10012;40.728425;-73.999882;New York NY 10012;c:77139;01.01.2011;;04.12.2015;c:77139;software;3;3
1130;Local Marketers;WA;Seattle;98104;47.5989681;-122.3329036;;c:9085;01.01.2005;07.08.2018;;c:9085;web;1;3
1080;Eyeona;CA;Los Gatos;95030;37.222698;-121.979887;Los Gatos CA 95030;c:80259;01.01.2011;10.11.2016;;c:80259;web;1;3
464;ColdSpark;CO;Broomfield;80021;39.937989;-105.058729;Broomfield CO 80021;c:26806;01.01.2001;;14.03.2018;c:26806;software;1;3
300;Etology;CA;Foster City;94404;37.561111;-122.270487;;c:18080;01.06.2005;25.08.2016;;c:18080;web;3;0
914;Wander (f. YongoPal);CA;Mountain View;94040;37.391642;-122.093935;Mountain View CA 94040;c:55592;01.01.2010;02.07.2019;;c:55592;mobile;2;3
1048;CrowdCompass;OR;Portland;97214;45.520247;-122.674195;Portland OR 97214;c:74928;01.04.2009;;03.11.2018;c:74928;mobile;1;5
476;Right Media;NY;New York;10011;40.74632;-73.982607;;c:2731;01.01.2003;;04.06.2017;c:2731;advertising;1;21
583;Goby;MA;Boston;2111;42.360253;-71.058291;Boston MA 2111;c:32383;01.07.2008;;12.10.2019;c:32383;search;2;4
112;FiveRuns;TX;Austin;78701;30.280148;-97.749908;Austin TX 78701;c:1419;01.02.2005;;14.03.2015;c:1419;web;1;11
886;GeekStatus;CA;Beverly Hills;90211;34.066697;-118.383367;Beverly Hills CA 90211;c:53304;01.08.2010;13.11.2018;;c:53304;web;1;0
314;MOLI;CT;Hartford;6103;54.983201;-1.574631;Hartford CT 6103;c:1899;01.01.2008;27.11.2016;;c:1899;network_hosting;2;9
513;TrenStar;CO;Greenwood Village;80111;39.616435;-104.879925;Greenwood Village CO 80111;c:29168;01.01.2001;;16.01.2016;c:29168;software;1;2
963;World Blender;WA;Seattle;98109;47.603832;-122.330062;Seattle WA 98109;c:60352;01.01.2010;05.11.2017;;c:60352;games_video;1;3
687;Zymetis;MD;College Park;20742;38.988766;-76.940952;College Park MD 20742;c:39507;01.01.2006;17.08.2016;;c:39507;biotech;1;3
1093;Dispatch;NY;New York;10003;40.729839;-73.991781;New York NY 10003;c:82843;01.05.2011;;09.05.2019;c:82843;messaging;6;4
381;HauteLook;CA;Los Angeles;90015;34.054935;-118.244476;Los Angeles CA 90015;c:23052;01.12.2007;;07.10.2015;c:23052;fashion;1.5;15
34;Semantra;TX;Addison;75001;32.969251;-96.823778;;c:10969;01.01.2003;24.11.2017;;c:10969;software;1;0
972;Inertia Beverage Group;CA;Napa;94558;38.223032;-122.261642;;c:6150;22.10.2004;29.07.2017;;c:6150;software;2.5;6
808;Sponge;CA;San Francisco;94103;37.779281;-122.419236;San Francisco CA 94103;c:46129;01.01.2010;;26.04.2018;c:46129;web;1;3
643;Genesis Networks;NY;New York;10119;40.730646;-73.986614;New York NY 10119;c:36936;01.01.2002;;21.02.2016;c:36936;network_hosting;2;4
272;Mogad;CA;San Francisco;94110;37.763652;-122.421778;;c:1760;01.06.2007;;24.02.2019;c:1760;network_hosting;4;4
257;Meebo;CA;Mountain View;94041;37.393679;-122.079017;;c:173;01.02.2005;;03.05.2017;c:173;web;2.8;29
997;Accertify;IL;Itasca;60143;42.048203;-88.031569;;c:6520;01.03.2007;;12.07.2019;c:6520;security;1;6
252;N2N Commerce;MA;Cambridge;2142;37.09024;-95.712891;;c:1725;01.01.2006;;04.09.2018;c:1725;ecommerce;2;1
448;StreamBase Systems;MA;Lexington;2421;42.447318;-71.2245;Lexington MA 2421;c:26007;01.01.2003;;22.02.2017;c:26007;software;3.25;13
194;Provigent;CA;Santa Clara;;37.381341;-121.977065;;c:16189;01.01.2000;;19.11.2019;c:16189;semiconductor;3;10
970;Navic Networks;MA;Waltham;2451;42.375518;-71.272292;;c:6117;03.01.2000;;28.09.2019;c:6117;advertising;2.6667;7
799;Integrien;CA;Irvine;92618;33.685697;-117.825982;Irvine CA 92618;c:45696;01.01.2001;;02.11.2018;c:45696;enterprise;2.6667;5
922;Generic Media;CA;Palo Alto;94301;37.441537;-122.158332;Palo Alto CA 94301;c:56580;01.01.2000;11.03.2018;;c:56580;software;1;0
382;Persystent Technologies;FL;Tampa;33618;28.0385347;-82.5068513;;c:23072;01.01.2002;;05.11.2016;c:23072;software;4.5;1
843;WireImage;NY;New York;10013;40.730646;-73.986614;New York NY 10013;c:49442;01.01.2001;;22.02.2018;c:49442;games_video;4;6
677;Hello Chair;CA;San Francisco;94110;37.779281;-122.419236;San Francisco CA 94110;c:38794;01.01.2006;25.10.2015;;c:38794;mobile;3.5;5
933;Encentuate;CA;Foster City;94404;37.573045;-122.2823;Foster City CA 94404;c:58018;01.01.2001;;24.04.2016;c:58018;software;3;6
1133;Consorte Media;CA;San Francisco;94104;37.762185;-122.467269;;c:921;01.07.2005;;27.12.2017;c:921;web;2;5
1026;Triples Media;NY;New York;10004;40.730646;-73.986614;New York NY 10004;c:71120;01.06.2010;06.06.2015;;c:71120;advertising;1;3
338;RightsFlow;NY;New York;10011;40.73901;-73.997259;New York NY 10011;c:20146;01.10.2007;;11.06.2018;c:20146;music;1;13
1045;thePlatform;WA;Seattle;98104;47.617838;-122.356027;;c:7440;01.01.2000;;17.08.2015;c:7440;web;1;19
864;Docstoc;CA;Santa Monica;90401;34.018275;-118.495025;;c:512;01.08.2007;;10.06.2015;c:512;web;3;22
444;TwtBks;CA;San Francisco;94110;37.7611016;-122.4160008;;c:25808;20.06.2009;27.07.2017;;c:25808;web;1;3
337;Zenprise;CA;Redwood City;94063;37.484347;-122.225803;Redwood City CA 94063;c:20117;01.01.2003;;06.04.2015;c:20117;mobile;3.6667;10
14;Picateers;CA;San Mateo;94402;40.787878;-74.388207;;c:10398;01.01.2005;01.12.2017;;c:10398;web;1;10
132;Vontu;CA;San Francisco;94111;37.779281;-122.419236;San Francisco CA 94111;c:14854;01.01.2001;;22.12.2016;c:14854;software;4.5;9
651;NextIO;TX;Austin;78759;30.409765;-97.75101;Austin TX 78759;c:37647;01.01.2003;30.10.2018;;c:37647;hardware;1;10
310;Emergent Game Technologies;CA;Calabasas;91302;34.1549426;-118.6545471;;c:18875;01.01.2000;;06.02.2019;c:18875;games_video;5.6667;3
482;threadsy;CA;San Francisco;94107;37.775206;-122.419209;;c:27591;01.06.2008;;24.12.2017;c:27591;messaging;2;7
1056;Sonar.me;NY;New York;10001;40.750519;-73.993494;New York NY 10001;c:76274;01.01.2010;04.12.2017;;c:76274;mobile;1;8
144;StyleZen;OH;Cincinnati;45202;39.099909;-84.504243;Cincinnati OH 45202;c:150577;01.09.2011;16.03.2016;;c:150577;fashion;1;2
52;Kiva Systems;MA;North Reading;1864;42.492256;-71.134549;;c:12052;01.01.2003;;12.02.2016;c:12052;hardware;2;13
564;Krillion;CA;Mountain View;94041;37.391727;-122.077597;;c:3180;01.05.2006;;05.05.2018;c:3180;web;2;6
598;Transactiv;OH;Cincinnati;45202;39.099909;-84.504243;Cincinnati OH 45202;c:33912;01.07.2009;15.07.2018;;c:33912;advertising;4;2
1027;nprogress;CA;Los Angeles;90049;34.054935;-118.244476;Los Angeles CA 90049;c:71372;01.02.2010;11.07.2016;;c:71372;social;1;4
814;Brightkite;CA;Burlingame;94010;39.762314;-104.982256;;c:465;01.01.2007;;28.08.2015;c:465;social;1;9
262;Peanut Labs;CA;San Francisco;94104;37.7915;-122.40045;;c:17430;01.01.2005;;01.11.2016;c:17430;enterprise;1.5;16
789;FlipKey;MA;Boston;2110;42.354023;-71.058096;;c:4529;01.01.2007;;22.08.2016;c:4529;web;2;7
722;AppTrigger;TX;Richardson;75082;32.997114;-96.676137;Richardson TX 75082;c:41957;01.01.2002;;19.12.2017;c:41957;public_relations;4;1
511;Footnote;UT;Lindon;84042;40.3310529;-111.7276347;;c:2889;01.06.2006;;28.10.2016;c:2889;web;2;4
805;NextMedium;CA;Los Angeles;90064;34.054935;-118.244476;Los Angeles CA 90064;c:46042;01.01.2004;09.08.2017;;c:46042;software;2.5;7
673;iosil Energy;NM;Albuquerque;87102;35.084103;-106.650985;Albuquerque NM 87102;c:38504;01.01.2007;28.08.2017;;c:38504;cleantech;1;4
447;Kurani Interactive;NJ;Red Bank;7701;40.347054;-74.064306;Red Bank NJ 7701;c:25997;01.01.2000;09.03.2015;;c:25997;software;1;5
518;Kapow Software;CA;Palo Alto;94306;37.426316;-122.141082;;c:2953;01.01.2005;;21.05.2016;c:2953;software;2.5;10
849;Locately;MA;Boston;2110;42.360253;-71.058291;Boston MA 2110;c:49876;01.07.2008;;10.09.2015;c:49876;software;5;5
120;TrustedID;CA;Palo Alto;94306;37.520592;-122.255907;;c:1447;01.01.2005;;24.11.2019;c:1447;security;2;5
450;Ciclon Semiconductor Device Corporation;PA;Bethlehem;18015;40.6015759;-75.3611135;;c:26114;01.01.2004;;15.07.2015;c:26114;semiconductor;2;1
438;Azingo;CA;Sunnyvale;94086;37.382162;-122.036301;;c:25688;01.01.2005;06.10.2019;;c:25688;mobile;1;4
592;Vudu;CA;Santa Clara;95051;37.354469;-121.990433;Santa Clara CA 95051;c:335;01.01.2004;;27.02.2015;c:335;hardware;3.5;11
4;ITOG, Inc.;MO;Saint Louis;63043;38.703764;-90.443832;;c:10153;19.09.2006;30.09.2018;;c:10153;network_hosting;1;1
468;Plaxo;CA;Sunnyvale;94089;37.387845;-122.055197;;c:27;17.11.2002;;31.10.2017;c:27;web;2.5;27
325;Sharetivity;CA;Palo Alto;94303;37.550954;-122.315396;;c:1957;07.07.2007;18.10.2017;;c:1957;web;1;1
981;YouTube;CA;San Bruno;94066;37.627971;-122.426804;;c:63;01.02.2005;;28.09.2015;c:63;games_video;1;63
942;Hashable;NY;New York City;10018;40.730646;-73.986614;New York City NY 10018;c:58699;01.01.2010;24.06.2016;;c:58699;mobile;1;15
752;MyNines;NY;New York;10016;40.74929;-73.981328;New York NY 10016;c:43386;01.08.2009;10.01.2016;;c:43386;ecommerce;1;2
644;itzbig;TX;Austin;78759;30.387275;-97.759511;;c:3717;01.06.2006;11.05.2017;;c:3717;search;2;9
1025;Loosecubes;NY;Brooklyn;11201;40.650104;-73.949582;Brooklyn NY 11201;c:70893;01.01.2010;19.05.2016;;c:70893;web;4;8
415;Avid Radiopharmaceuticals;PA;Philadelphia;19104;39.952399;-75.16359;Philadelphia PA 19104;c:24727;01.01.2005;;05.01.2018;c:24727;biotech;4.75;15
197;Contur;CA;Los Angeles;90024;34.050451;-118.437775;Los Angeles CA 90024;c:162219;01.09.2011;12.04.2016;;c:162219;messaging;1;2
59;ExactTarget;IN;Indianapolis;46204;39.7672093;-86.1580785;;c:12178;01.12.2000;;11.07.2017;c:12178;software;2;29
394;Rhythmia Medical;MA;Burlington;1803;42.504817;-71.195611;Burlington MA 1803;c:23487;01.01.2004;;02.04.2016;c:23487;medical;1;3
600;MyMiniLife;CA;Palo Alto;94303;37.437328;-122.159928;;c:3400;01.01.2007;;27.02.2019;c:3400;games_video;1.6667;4
275;Adept Cloud;CA;San Mateo;94403;37.538352;-122.299665;San Mateo CA 94403;c:176278;01.06.2011;;22.01.2018;c:176278;enterprise;1;5
366;Factery;CA;Menlo Park;94025;37.4484914;-122.1802812;;c:22113;01.04.2009;29.04.2017;;c:22113;web;1;2
919;MeetMe, Inc.;PA;New Hope;18938;40.364273;-74.951278;New Hope PA 18938;c:5617;01.04.2005;;30.03.2019;c:5617;web;2.5;16
180;WildBlue;CO;Englewood;80155;39.6478;-104.9875;;c:15996;01.01.2004;;09.08.2019;c:15996;web;4;0
819;HeadCase Humanufacturing;CA;Los Angeles;90039;34.054935;-118.244476;Los Angeles CA 90039;c:46893;01.01.2006;30.09.2019;;c:46893;software;1;3
268;bluepulse;CA;San Mateo;94401;37.563905;-122.324688;;c:1753;10.04.1990;23.10.2015;;c:1753;network_hosting;1;7
365;Mr. Youth;NY;New York;10003;40.729839;-73.991781;New York NY 10003;c:22057;01.01.2002;;22.06.2018;c:22057;advertising;1;5
627;Teknovus;CA;Petaluma;94954;38.232583;-122.636465;Petaluma CA 94954;c:35887;01.01.2001;;05.07.2019;c:35887;semiconductor;9.3333;7
203;Qik;CA;Redwood City;94063;37.486368;-122.230116;;c:1628;01.06.2006;;13.03.2016;c:1628;mobile;2.25;15
779;EQAL;CA;North Hollywood;91601;34.172904;-118.374037;North Hollywood CA 91601;c:4453;01.04.2008;;01.06.2015;c:4453;web;7;30
244;IonLogix Systems;TX;Waco;76710;31.5682893;-97.1973664;;c:16973;11.12.2007;02.01.2019;;c:16973;software;1;1
831;Atrica;CA;Santa Clara;95054;37.386778;-121.966277;Santa Clara CA 95054;c:47689;01.01.2000;19.07.2015;;c:47689;public_relations;9;10
804;Socialthing;CO;Boulder;80302;40.0186731;-105.2762236;;c:459;18.05.2007;;02.08.2015;c:459;network_hosting;1;6
545;Next New Networks;NY;New York;10010;40.743808;-73.983626;;c:3094;01.03.2007;;08.03.2015;c:3094;web;3.5;16
68;AdECN;CA;Carpinteria;93013;34.394343;-119.51231;;c:12468;01.01.2003;;19.02.2015;c:12468;advertising;5;6
1110;Cuil;CA;Menlo Park;94025;37.451124;-122.166264;;c:856;01.01.2005;30.12.2018;;c:856;search;1;13
202;Sensory Networks;CA;Mountain View;94043;37.430025;-122.09998;;c:16276;01.01.2003;;06.12.2015;c:16276;web;5;2
710;Flock;CA;Menlo Park;94025;37.491356;-122.228843;;c:410;01.01.2005;;23.01.2015;c:410;web;2;17
1035;AdMob;CA;Mountain View;94043;37.563585;-122.324621;;c:726;01.12.2006;;29.01.2017;c:726;advertising;2.5;42
1111;FeeFighters;IL;Chicago;60654;41.879535;-87.624333;;c:8573;01.01.2009;;19.09.2018;c:8573;ecommerce;2.6667;5
11;WeHostels;NY;New York City;10010;40.730646;-73.986614;New York City NY 10010;c:102867;15.11.2011;;06.09.2015;c:102867;travel;5;9
741;TimeBridge;CA;Mountain View;94040;37.391642;-122.093935;Mountain View CA 94040;c:431;01.05.2005;;14.03.2015;c:431;web;1.6667;6
967;Lazarus Therapeutics;PA;West Chester;19380;39.959721;-75.605964;West Chester PA 19380;c:60516;01.01.2006;12.11.2018;;c:60516;biotech;1;1
761;Loyalty Lab;CA;San Francisco;94105;37.779281;-122.419236;San Francisco CA 94105;c:43832;01.01.2003;;20.06.2015;c:43832;software;1.6667;4
1094;RentStuff.com;TN;Nashville;37201;36.16223;-86.774353;Nashville TN 37201;c:83142;01.01.2010;;02.03.2017;c:83142;web;1.5;3
1144;ZManda;CA;Sunnyvale;94086;37.3725243;-122.035963;;c:9669;01.01.2005;;31.01.2019;c:9669;software;2.5;5
980;Jumo;NY;New York;10012;40.728425;-73.999882;New York NY 10012;c:62802;01.02.2010;;07.01.2016;c:62802;social;2;5
921;Sionex;MA;Bedford;1730;42.49173;-71.281795;Bedford MA 1730;c:56568;01.01.2001;04.08.2015;;c:56568;hardware;4;2
885;sezmi;CA;Belmont;94002;37.524422;-122.265869;;c:531;01.01.2007;;29.06.2016;c:531;games_video;4.3333;10
5;StudioNow;TN;Nashville;37212;36.13996;-86.796377;;c:10158;01.01.2007;;29.04.2015;c:10158;photo_video;1;2
43;PicApp;CA;San Francisco;94111;37.79402;-122.4031242;;c:11438;01.01.2008;;22.04.2017;c:11438;web;1;5
1052;Million Dollar Earth;WA;Puyallup;98371;47.184901;-122.292141;Puyallup WA 98371;c:75796;01.03.2011;07.10.2016;;c:75796;advertising;2;1
796;Composite Software;CA;San Mateo;94403;37.538352;-122.299665;San Mateo CA 94403;c:45428;01.01.2002;;21.05.2019;c:45428;software;1;28
210;Terracotta;CA;San Francisco;94110;37.7710177;-122.4025976;;c:16365;01.01.2003;;26.06.2018;c:16365;software;5;9
818;FireStar Software;MA;Boxborough;1719;42.493447;-71.514104;Boxborough MA 1719;c:46889;01.01.2001;13.05.2015;;c:46889;software;1;2
198;Aquest Systems;CA;Sunnyvale;94085;37.390956;-122.032795;;c:16264;01.01.2004;15.10.2019;;c:16264;hardware;3;0
69;Faves;WA;Seattle;98104;47.603327;-122.334983;;c:1253;01.12.2004;28.05.2015;;c:1253;web;1;4
498;Generate;CA;Santa Monica;90404;34.031328;-118.471463;;c:2838;01.01.2004;;06.04.2017;c:2838;games_video;1.5;0
1038;Attributor;CA;San Mateo;94401;37.453687;-122.228595;;c:732;01.10.2005;;23.02.2015;c:732;software;4;13
306;Greenplum Software;CA;San Mateo;94403;37.552262;-122.292146;;c:1853;01.06.2003;;18.05.2018;c:1853;software;3;21
1146;PlaySpan;CA;Santa Clara;95054;37.396312;-121.961396;;c:971;01.05.2006;;17.04.2015;c:971;games_video;4.25;12
36;JackBe;MD;Chevy Chase;20815;38.963492;-77.091025;;c:1107;01.01.2002;;14.01.2017;c:1107;software;4.3333;15
253;D2C Games;CA;San Mateo;94404;37.496904;-122.333057;San Mateo CA 94404;c:17252;01.01.2006;07.07.2017;;c:17252;games_video;1;1
1153;Zimbra;CA;Palo Alto;94304;37.557637;-122.285714;;c:997;01.01.2003;;22.06.2016;c:997;enterprise;9;19
532;Smith & Tinker;WA;Bellevue;98005;47.5827803;-122.1548103;;c:30307;01.01.2007;07.11.2017;;c:30307;games_video;1;1
200;Mu Dynamics;CA;Sunnyvale;94085;37.390233;-122.033741;;c:16271;01.01.2005;;10.06.2019;c:16271;network_hosting;2.6667;5
373;Fulcrum Microsystems;CA;Calabasas;91302;34.1411985;-118.7040908;;c:22712;01.01.2000;;03.06.2015;c:22712;semiconductor;5.6667;2
1150;ReTel Technologies;CA;San Francisco;94105;41.78942;-87.596232;;c:9782;01.10.2007;;11.09.2018;c:9782;analytics;4.5;4
1011;NexGen Storage;CO;Louisville;80027;39.977763;-105.13193;Louisville CO 80027;c:68169;01.01.2010;;31.05.2017;c:68169;software;2.5;14
909;WAY Systems;MA;Woburn;1801;42.479262;-71.152277;Woburn MA 1801;c:55354;01.01.2002;;27.02.2016;c:55354;mobile;4;2
554;Roxro Pharma;CA;Menlo Park;94025;37.459177;-122.173907;;c:31488;01.01.1999;30.07.2019;;c:31488;biotech;3;1
269;Intelliden;CA;Menlo Park;94025;37.4587657;-122.1725191;;c:17542;01.01.2000;;17.08.2015;c:17542;software;4;5
773;Forrst;CA;Campbell;;37.288326;-121.945633;Campbell CA 95008-2069;c:44268;25.01.2010;;07.05.2017;c:44268;web;7;3
865;XGraph;NY;New York;10017;40.730646;-73.986614;New York NY 10017;c:51228;01.10.2008;;11.09.2017;c:51228;analytics;1;5
1031;Color Labs Inc.;CA;Palo Alto;94301;37.441537;-122.158332;Palo Alto CA 94301;c:71852;01.08.2010;27.08.2017;;c:71852;other;1;11
385;Playdom;CA;Palo Alto;94306;37.393536;-122.076747;;c:23125;01.02.2008;;04.08.2015;c:23125;games_video;4;37
658;Digital Reef;MA;Boxborough;1719;42.493447;-71.514104;Boxborough MA 1719;c:37928;01.01.2006;;13.07.2019;c:37928;enterprise;1;9
1003;Servio;CA;San Francisco;94107;37.779281;-122.419236;San Francisco CA 94107;c:65916;30.04.2009;;26.05.2019;c:65916;analytics;1.5;11
372;Advaliant;NY;New York;10016;40.743662;-73.984268;;c:2245;16.04.2013;25.12.2014;;c:2245;advertising;1;6
224;Vocalocity;GA;Atlanta;30309;33.7812614;-84.3675617;;c:16618;01.01.2007;;11.02.2016;c:16618;software;3;9
153;Dapper;CA;San Francisco;94107;37.7766184;-122.3938931;;c:1541;01.10.2006;;28.04.2017;c:1541;advertising;2;19
164;SeeSaw Networks;CA;San Francisco;94104;37.791564;-122.399981;;c:15687;01.01.2005;25.09.2018;;c:15687;advertising;2;4
350;oneforty;MA;Cambridge;2139;42.364014;-71.101375;;c:20889;31.03.2009;;14.10.2015;c:20889;enterprise;5.75;13
374;Smalltown;CA;San Mateo;94401;37.566123;-122.323045;;c:2272;15.01.2005;04.11.2018;;c:2272;web;1;7
856;Skyrider;CA;Mountain View;94043;37.406914;-122.09037;Mountain View CA 94043;c:5043;01.01.2003;13.01.2016;;c:5043;software;1;2
729;SkillSlate;NY;New York;10001;40.750519;-73.993494;New York NY 10001;c:42193;01.01.2009;;28.10.2015;c:42193;web;8;8
968;AwesomeTouch;KY;Lexington;40507;38.046407;-84.497039;Lexington KY 40507;c:60521;26.07.2010;;26.04.2017;c:60521;software;1;3
839;Syncplicity;CA;Menlo Park;94025;37.814202;-122.477959;;c:4881;03.11.2008;;12.05.2016;c:4881;enterprise;2;12
1040;Fortisphere;VA;Chantilly;22031;38.87804;-77.436151;;c:7345;01.01.2006;11.05.2018;;c:7345;software;1;2
12;PlayerDuel;CA;Palo Alto;94306;37.424298;-122.139809;Palo Alto CA 94306;c:103204;01.01.2011;13.03.2019;;c:103204;mobile;1;2
441;Aveksa;MA;Waltham;2451;42.3988661;-71.253781;;c:25743;01.01.2004;;10.09.2018;c:25743;software;2.6667;7
915;PANTA Systems;CA;Santa Clara;95054;37.386778;-121.966277;Santa Clara CA 95054;c:55829;01.01.2002;11.07.2016;;c:55829;software;2;0
458;Beceem Communications;CA;Santa Clara;95054;37.352313;-121.967982;;c:26556;01.10.2003;;13.01.2019;c:26556;semiconductor;7.6667;5
516;Trust Digital;VA;McLean;22102;38.919954;-77.212493;;c:29312;01.03.2003;;25.09.2015;c:29312;mobile;3.6667;11
534;Sabrix;OR;Lake Oswego;97035;45.413842;-122.725662;Lake Oswego OR 97035;c:3050;01.01.2002;;28.06.2017;c:3050;software;4;6
471;Panther Express;NY;New York;10011;40.73901;-73.997259;New York NY 10011;c:2709;01.01.2005;;20.09.2018;c:2709;games_video;2;8
893;T-Networks;PA;Allentown;18106;40.602206;-75.471279;Allentown PA 18106;c:53946;01.01.2000;23.07.2016;;c:53946;public_relations;4;0
509;BlueNote Networks;ME;Tewksbury;1876;42.645342;-71.234547;;c:28752;01.01.2005;;13.07.2015;c:28752;software;2.5;1
44;Predictify;CA;Redwood City;94063;37.486571;-122.229161;;c:1148;01.03.2007;26.01.2017;;c:1148;advertising;1;4
328;BreakingPoint Systems;TX;Austin;78746;30.384453;-97.709809;;c:1967;28.08.2005;;21.09.2019;c:1967;security;2;1
472;OptiMedica;CA;Santa Clara;95054;37.3777985;-121.9744545;;c:27142;01.01.2004;;02.09.2019;c:27142;biotech;3.5;16
727;Metatomix;MA;Dedham;2026;42.241765;-71.166164;Dedham MA 2026;c:42123;01.01.2000;;03.10.2015;c:42123;enterprise;4.6667;2
720;Neterion;CA;Cupertino;95014;37.320309;-122.05004;Cupertino CA 95014;c:41656;01.01.2001;;18.11.2019;c:41656;public_relations;3;6
190;Schooner Information Technology;CA;Sunnyvale;94085;37.477037;-122.15164;;c:16145;01.05.2007;;20.12.2014;c:16145;enterprise;2.5;8
1017;Swaptree Inc.;MA;Boston;2109;42.358956;-71.054776;;c:6964;01.01.2010;14.11.2017;;c:6964;web;1;5
160;Nalace Corporation;GA;Lawrenceville;30043;33.956215;-83.987962;Lawrenceville GA 30043;c:155821;01.01.2012;02.07.2018;;c:155821;ecommerce;1;1
840;Quidsi;NJ;Jersey City;7302;40.728158;-74.077642;Jersey City NJ 7302;c:49052;01.01.2005;;17.10.2016;c:49052;ecommerce;3.4;27
236;spotdock;NY;NYC;10012;40.730646;-73.986614;NYC NY 10012;c:167795;15.11.2011;21.05.2016;;c:167795;web;2;4
603;Netcordia;MD;Annapolis;21401;38.97864;-76.492786;Annapolis MD 21401;c:34152;01.01.2000;;03.03.2018;c:34152;network_hosting;1.5;3
530;SearchMe;CA;Mountain View;94040;37.386665;-122.084171;;c:3027;01.07.2005;25.12.2015;;c:3027;search;3;7
6;Yammer;CA;San Francisco;94103;37.776246;-122.4179223;;c:10176;10.09.2008;;08.01.2018;c:10176;enterprise;5.2;38
851;Clever Sense;CA;Mountain View;94043;37.406914;-122.09037;Mountain View CA 94043;c:50076;11.04.2008;;24.07.2018;c:50076;web;1.5;6
451;AlterPoint;TX;Austin;78730;30.354768;-97.798152;;c:26122;01.01.2001;;16.01.2015;c:26122;software;3;4
265;Shocking Technologies;CA;San Jose;95138;37.261986;-121.784279;;c:17501;01.01.2006;28.07.2018;;c:17501;hardware;3.2;2
188;Ribbit;CA;Mountain View;94040;37.386665;-122.084171;;c:1613;23.02.2005;;20.01.2015;c:1613;mobile;2;14
